data,evap,inso,prec,temp,umid,vent,volu
1994-12-05,2.4,8.9,0.0,22.96,67.5,0.0,36.47
1994-05-13,2.4,1.1,0.0,22.72,83.75,533333.0,36.14
1994-05-14,2.0,0.0,12.0,18.56,95.5,5.0,36.31
1994-05-15,1.5,0.0,17.0,16.52,97.75,533333.0,39.28
1994-05-16,0.9,0.1,44.9,18.68,97.25,0.0,43.07
1994-05-17,0.7,5.1,5.0,20.8,85.25,533333.0,46.21
1994-05-18,1.0,9.0,0.0,21.54,76.75,0.0,47.69
1994-05-19,1.5,9.4,0.0,20.68,73.75,433333.0,48.52
1994-05-20,2.3,7.9,0.0,20.52,68.75,966667.0,49.01
1994-05-21,2.2,2.7,0.0,21.14,95.5,0.0,49.18
1994-05-22,1.6,4.4,2.2,22.16,82.75,666667.0,49.34
1994-05-23,1.7,6.0,0.0,22.48,79.25,5.0,49.34
1994-05-24,1.6,4.9,0.0,21.72,80.25,0.0,49.51
1994-05-25,1.7,7.4,0.0,22.84,73.25,0.0,49.51
1994-05-26,1.9,8.2,6.8,22.18,84.0,533333.0,49.67
1994-05-27,2.0,2.4,1.1,20.04,96.25,533333.0,49.84
1994-05-28,1.8,5.4,6.6,20.54,81.25,0.0,50.0
1994-05-29,1.8,4.8,0.2,19.46,82.5,1666667.0,50.17
1994-05-30,1.8,0.0,0.0,18.92,86.25,1033333.0,50.34
1994-05-31,1.3,7.8,0.3,19.44,78.25,7.0,50.34
1994-01-06,1.9,5.0,0.0,19.2,79.0,0.0,50.34
1994-02-06,2.0,8.4,0.0,19.82,81.0,666667.0,50.0
1994-03-06,2.0,6.9,0.0,20.84,80.5,533333.0,49.84
1994-04-06,2.0,5.6,0.0,20.66,79.5,766667.0,49.67
1994-05-06,2.1,6.4,3.0,19.92,78.5,533333.0,50.17
1994-06-06,2.2,7.6,0.0,20.52,74.0,0.0,49.84
1994-07-06,2.5,7.5,0.1,18.76,79.0,533333.0,49.51
1994-08-06,2.2,2.2,0.0,19.68,78.5,533333.0,49.18
1994-09-06,2.1,0.1,0.2,18.12,89.0,2233333.0,48.68
1994-10-06,1.6,0.1,1.6,16.98,85.25,533333.0,48.68
1994-11-06,1.5,6.1,0.1,17.12,80.5,1066667.0,47.86
1994-12-06,1.8,5.7,0.0,17.2,75.5,0.0,47.2
1994-06-13,1.9,6.9,0.2,16.18,78.25,0.0,46.04
1994-06-14,1.9,0.7,0.0,16.72,82.0,0.0,44.39
1994-06-15,1.6,5.6,0.0,19.16,80.0,533333.0,43.4
1994-06-16,1.4,5.2,0.0,19.84,80.5,0.0,42.91
1994-06-17,1.5,3.9,0.2,19.12,85.25,0.0,42.25
1994-06-18,1.4,6.3,0.3,18.88,77.5,533333.0,41.92
1994-06-19,1.9,6.9,0.2,18.08,76.75,11.0,41.26
1994-06-20,2.1,7.8,0.2,17.8,73.5,533333.0,40.93
1994-06-21,2.2,7.9,0.0,19.02,78.5,533333.0,40.1
1994-06-22,1.9,0.0,0.0,17.6,97.5,0.0,39.61
1994-06-23,1.2,0.9,9.1,19.72,85.75,533333.0,39.11
1994-06-24,1.3,7.6,0.0,20.32,76.25,0.0,38.78
1994-06-25,1.6,0.8,0.0,17.26,75.0,2933333.0,38.29
1994-06-26,3.5,9.8,10.6,11.68,58.0,2333333.0,38.12
1994-06-27,2.7,8.0,0.1,10.76,71.75,0.0,37.63
1994-06-28,2.4,8.0,0.1,12.56,51.75,1266667.0,37.3
1994-06-29,2.4,9.5,0.0,13.28,70.5,533333.0,36.97
1994-06-30,2.1,9.2,0.0,14.32,77.25,533333.0,36.64
1994-01-07,2.1,7.6,0.2,14.94,73.75,433333.0,35.98
1994-02-07,2.0,8.2,0.1,16.92,74.75,0.0,35.81
1994-03-07,1.8,7.0,0.0,17.92,80.25,2066667.0,35.48
1994-04-07,1.7,3.5,0.0,18.48,80.75,1666667.0,35.15
1994-05-07,1.6,6.2,0.0,18.96,82.0,1066667.0,34.82
1994-06-07,1.7,7.6,0.0,19.64,69.75,666667.0,34.49
1994-07-07,2.2,9.1,0.0,20.72,65.5,533333.0,34.0
1994-08-07,2.5,6.7,0.0,19.88,79.75,766667.0,33.83
1994-09-07,2.1,0.7,2.5,14.04,71.75,34.0,33.5
1994-10-07,2.9,7.1,0.0,10.6,69.5,1333333.0,33.17
1994-11-07,2.4,3.3,0.0,14.12,73.5,1633333.0,32.84
1994-12-07,1.7,7.1,0.0,15.28,77.75,1533333.0,32.51
1995-05-04,2.3,4.8,0.0,22.88,72.5,1066667.0,83.5
1995-06-04,2.2,4.5,0.0,23.2,70.0,1066667.0,83.34
1995-07-04,2.1,1.6,0.0,23.46,73.25,0.0,83.34
1995-08-04,2.2,8.5,0.0,22.92,70.75,966667.0,83.17
1995-09-04,2.2,6.2,0.0,22.64,76.25,15.0,83.01
1995-10-04,2.4,9.5,0.2,23.1,67.5,666667.0,82.68
1995-11-04,2.3,9.4,0.0,23.64,63.0,0.0,81.69
1995-12-04,2.4,0.0,7.5,20.08,93.75,19.0,81.52
1995-04-13,2.1,9.7,14.0,19.56,66.0,2666667.0,81.36
1995-04-14,2.6,3.4,0.0,19.8,68.5,12.0,81.36
1995-04-15,2.3,6.0,0.0,19.84,75.5,12.0,81.19
1995-04-16,2.2,5.2,0.0,20.96,76.5,966667.0,80.86
1995-04-17,2.1,7.2,0.0,22.4,72.75,0.0,79.38
1995-04-18,2.1,5.6,0.0,22.56,73.5,0.0,79.21
1995-04-19,2.1,8.5,0.0,24.38,71.75,533333.0,79.05
1995-04-20,2.2,2.4,0.0,22.92,83.5,0.0,78.39
1995-04-21,1.7,1.9,6.0,21.96,90.25,2033333.0,78.22
1995-04-22,1.6,1.5,10.5,21.46,82.75,533333.0,78.06
1995-04-23,1.4,5.5,0.0,23.36,76.25,533333.0,77.89
1995-04-24,1.7,2.2,0.0,22.14,83.25,1533333.0,77.73
1995-04-25,1.5,5.5,0.0,21.8,73.25,26.0,77.23
1995-04-26,2.1,9.8,0.0,20.46,77.25,1733333.0,76.9
1995-04-27,2.6,0.6,0.0,18.52,86.75,966667.0,76.41
1995-04-28,1.8,3.3,0.0,20.7,75.75,0.0,75.91
1995-04-29,2.0,9.8,0.0,20.56,74.75,533333.0,75.25
1995-04-30,2.3,9.5,0.0,21.56,68.25,0.0,74.92
1995-01-05,2.7,10.2,0.0,21.44,64.75,533333.0,74.26
1995-02-05,2.8,7.8,0.0,21.88,65.25,11.0,73.27
1995-03-05,2.8,6.9,0.0,21.32,76.75,533333.0,72.45
1995-04-05,2.3,4.8,0.0,21.72,80.5,0.0,71.79
1995-05-05,2.0,1.7,0.0,21.66,80.75,533333.0,70.96
1995-06-05,1.8,0.0,0.0,20.64,95.5,0.0,70.3
1995-07-05,1.4,1.5,3.0,22.48,81.0,0.0,69.81
1995-08-05,1.1,0.0,6.0,20.66,91.0,11.0,69.15
1995-09-05,1.6,0.0,1.2,21.06,87.0,0.0,68.65
1995-10-05,0.9,0.9,0.0,19.18,95.25,1933333.0,68.82
1995-11-05,1.2,2.8,29.6,19.76,84.5,666667.0,69.31
1995-12-05,1.3,0.3,0.0,20.66,80.25,1066667.0,70.14
1995-05-13,1.1,6.5,0.0,21.66,75.75,866667.0,70.47
1995-05-14,1.6,4.2,0.0,21.92,77.0,966667.0,70.47
1995-05-15,1.5,4.8,0.0,21.96,83.25,0.0,70.14
1995-05-16,1.6,3.4,9.2,22.52,85.25,0.0,69.81
1995-05-17,1.4,6.7,0.0,22.24,84.25,666667.0,68.65
1995-05-18,1.9,0.0,4.9,19.22,86.5,26.0,67.99
1995-05-19,1.7,6.9,5.3,17.82,72.75,1133333.0,67.83
1995-05-20,2.1,3.1,0.0,16.82,74.5,966667.0,67.5
1995-05-21,1.9,0.6,0.0,17.22,83.5,966667.0,67.33
1995-05-22,1.3,3.1,0.0,19.22,79.25,1233333.0,66.84
1995-05-23,1.6,3.9,0.0,20.46,81.5,1066667.0,66.18
1995-05-24,1.2,7.0,0.0,21.72,78.0,533333.0,65.68
1995-05-25,1.7,5.1,0.0,21.2,80.25,1366667.0,65.19
1995-05-26,1.9,0.3,0.5,17.6,87.75,533333.0,64.53
1995-05-27,1.4,2.8,0.3,17.4,76.5,1833333.0,64.2
1995-05-28,1.7,8.1,0.0,16.92,79.75,433333.0,63.54
1995-05-29,1.8,6.9,0.1,18.26,78.0,0.0,62.38
1995-05-30,1.9,7.3,0.0,18.96,68.25,29.0,61.39
1995-05-31,2.3,5.7,0.0,17.9,77.0,533333.0,60.73
1995-01-06,2.0,7.5,0.0,17.5,74.5,0.0,60.07
1995-02-06,2.2,6.5,0.0,17.92,74.0,2333333.0,59.08
1995-03-06,2.2,8.7,0.0,16.52,72.0,533333.0,58.26
1995-04-06,2.5,5.5,0.1,15.04,71.75,533333.0,57.6
1995-05-06,2.4,9.6,0.0,14.62,75.0,0.0,56.44
1995-06-06,2.8,7.3,0.2,14.26,73.75,533333.0,55.62
1995-07-06,2.4,7.1,0.2,14.38,66.25,0.0,54.63
1995-08-06,2.4,9.3,0.0,16.06,71.5,433333.0,53.64
1995-09-06,2.2,7.7,0.0,16.22,76.5,0.0,52.48
1995-10-06,2.1,8.1,0.1,15.68,68.5,0.0,51.66
1995-11-06,2.4,9.2,0.0,16.24,60.0,4.0,50.67
1995-12-06,2.8,9.0,0.0,17.0,73.5,666667.0,49.84
1995-06-13,2.2,7.5,0.1,16.34,71.25,5.0,48.68
1995-06-14,2.2,9.1,0.0,17.14,76.25,0.0,47.69
1995-06-15,2.5,5.9,0.0,17.18,100.0,0.0,47.03
1995-06-16,2.3,6.7,0.0,16.0,72.75,533333.0,46.21
1995-06-17,2.3,7.3,0.0,19.12,64.0,533333.0,45.05
1995-06-18,2.3,0.6,0.0,18.82,82.5,12.0,43.73
1995-06-19,1.5,7.9,0.0,18.88,79.25,43.0,43.07
1995-06-20,2.1,0.3,4.9,16.2,80.25,15.0,42.25
1995-06-21,2.0,0.5,0.0,16.0,77.0,0.0,41.59
1995-06-22,1.8,7.3,0.0,16.8,76.0,966667.0,41.09
1995-06-23,1.9,7.1,0.1,16.96,75.5,0.0,40.76
1995-06-24,2.3,7.1,0.0,16.96,77.25,666667.0,40.6
1995-06-25,2.1,2.2,0.0,16.36,88.0,0.0,40.27
1995-06-26,1.6,5.1,6.4,17.54,82.25,2066667.0,40.27
1995-06-27,1.5,8.4,0.0,19.32,80.0,0.0,39.94
1995-06-28,1.8,6.5,0.2,18.66,75.0,433333.0,39.61
1995-06-29,2.1,8.2,0.0,18.16,79.25,1633333.0,39.44
1995-06-30,1.8,0.9,3.2,17.78,91.25,533333.0,39.44
1995-01-07,1.7,8.0,0.6,17.66,80.75,1366667.0,39.61
1995-02-07,1.9,8.9,0.0,18.64,80.5,0.0,39.11
1995-03-07,1.9,7.5,0.2,18.22,73.0,0.0,39.11
1995-04-07,2.0,3.4,0.0,17.12,85.75,833333.0,39.01
1995-05-07,1.6,7.4,0.0,18.64,75.25,1633333.0,38.95
1995-06-07,2.0,9.6,0.0,18.64,69.75,0.0,38.87
1995-07-07,2.3,3.4,0.0,18.34,83.0,12.0,38.78
1995-08-07,1.7,0.1,0.0,17.58,88.75,29.0,38.95
1995-09-07,1.4,0.0,0.9,17.0,96.0,833333.0,39.28
1995-10-07,1.0,0.0,6.1,17.9,94.75,0.0,39.94
1995-11-07,0.7,6.1,8.3,17.9,81.5,1633333.0,40.93
1995-12-07,1.3,8.6,0.0,18.36,73.0,533333.0,41.92
1995-07-13,2.2,8.9,0.0,18.12,79.5,0.0,43.07
1995-07-14,1.7,8.5,0.0,19.3,76.25,0.0,43.73
1995-07-15,1.9,8.9,0.0,19.92,74.75,0.0,44.23
1995-07-16,2.3,8.3,0.0,20.12,71.5,0.0,44.56
1995-07-17,2.2,8.9,0.0,19.34,62.25,533333.0,44.82
1995-07-18,2.7,7.9,0.0,16.8,67.75,533333.0,44.89
1995-07-19,2.8,7.1,0.0,18.0,67.0,0.0,44.72
1995-07-20,2.5,7.0,0.0,18.12,76.0,533333.0,44.72
1995-07-21,2.2,6.2,4.0,18.0,69.5,1366667.0,44.72
1995-07-22,2.3,4.7,0.0,17.48,85.0,866667.0,44.56
1995-07-23,2.2,7.9,2.4,19.68,78.5,1366667.0,44.72
1995-07-24,2.0,7.1,0.0,21.08,75.5,7.0,45.0
1995-07-25,1.9,7.5,1.5,20.1,76.5,0.0,44.72
1995-07-26,2.1,9.6,0.0,19.8,67.75,1066667.0,44.23
1995-07-27,2.4,9.6,0.0,19.4,66.5,533333.0,43.73
1995-07-28,2.8,9.5,0.0,18.62,61.75,833333.0,43.57
1995-07-29,2.7,8.5,0.0,19.3,69.75,533333.0,43.35
1995-07-30,2.5,9.5,0.0,19.18,63.75,12.0,43.12
1995-07-31,2.9,9.9,0.0,18.4,57.75,1066667.0,42.84
1995-01-08,2.9,8.4,0.0,18.2,63.0,0.0,42.58
1995-02-08,3.2,9.0,0.0,18.28,62.75,433333.0,42.08
1995-03-08,2.9,8.4,0.0,19.76,61.25,0.0,41.67
1995-04-08,3.0,8.0,0.0,19.1,71.5,1966667.0,41.09
1995-05-08,2.7,0.0,0.0,16.86,86.75,2233333.0,40.76
1995-06-08,1.7,0.0,0.0,16.6,93.75,0.0,40.43
1995-07-08,1.2,5.6,0.2,20.64,80.0,533333.0,39.94
1995-08-08,1.4,8.3,0.0,19.8,81.5,766667.0,39.77
1995-09-08,2.0,7.2,0.0,22.04,65.25,0.0,39.28
1995-10-08,2.4,8.7,0.0,20.4,68.5,1233333.0,38.78
1995-11-08,2.6,7.8,0.0,21.4,73.25,1333333.0,38.45
1995-12-08,2.6,6.3,0.2,19.9,58.0,0.0,38.12
1995-08-13,4.0,9.1,0.0,19.88,51.0,533333.0,37.63
1995-08-14,2.2,10.0,0.0,19.68,56.5,0.0,36.8
1995-08-15,3.4,10.2,0.0,20.7,49.5,0.0,35.81
1995-08-16,3.6,8.8,0.0,19.52,74.0,933333.0,34.49
1995-08-17,2.7,3.7,0.8,20.12,79.75,14.0,33.83
1995-08-18,2.3,8.4,0.9,21.6,52.0,22.0,33.37
1995-08-19,3.2,6.0,0.0,18.64,74.75,3.0,32.99
1995-08-20,2.9,0.7,0.0,18.52,85.0,1933333.0,32.79
1995-08-21,1.8,2.1,7.2,18.6,78.75,533333.0,32.18
1995-08-22,1.8,9.7,0.0,19.84,66.0,0.0,31.69
1995-08-23,2.6,9.5,0.0,19.28,55.25,1366667.0,31.19
1995-08-24,2.7,9.9,0.0,18.68,62.75,0.0,30.37
1995-08-25,2.9,10.4,0.0,18.8,53.0,0.0,29.71
1995-08-26,3.0,10.4,0.0,19.56,56.5,0.0,29.05
1995-08-27,3.0,10.5,0.0,20.0,54.5,0.0,28.55
1995-08-28,3.1,10.6,0.0,20.5,51.0,1.0,27.88
1995-08-29,3.4,9.9,0.0,19.92,62.75,2133333.0,27.23
1995-08-30,3.0,9.3,0.0,21.12,50.0,0.0,26.41
1995-08-31,3.4,9.7,0.0,20.68,48.25,1033333.0,25.58
1995-01-09,3.9,9.6,0.0,20.32,46.75,0.0,24.92
1995-02-09,4.1,8.5,0.0,19.52,70.75,1933333.0,24.43
1995-03-09,3.3,0.0,0.0,17.72,84.5,2833333.0,23.93
1995-04-09,2.0,2.2,0.8,15.6,61.25,26.0,23.77
1995-05-09,2.3,10.1,0.0,14.48,62.25,2.0,23.27
1995-06-09,2.7,10.0,0.0,16.4,52.5,933333.0,22.61
1995-07-09,3.2,9.7,0.0,17.48,54.0,1.0,22.12
1995-08-09,3.0,9.2,0.0,18.96,46.75,533333.0,21.62
1995-09-09,3.3,9.7,0.0,20.2,45.75,1066667.0,20.96
1995-10-09,3.7,8.5,0.0,20.24,42.25,433333.0,20.47
1995-11-09,3.6,9.3,0.0,21.68,43.75,7.0,19.64
1995-12-09,3.9,5.2,0.0,20.68,56.75,39.0,19.48
1995-09-13,3.1,0.3,0.0,17.72,73.0,15.0,18.98
1995-09-14,2.4,8.6,0.0,21.64,59.5,533333.0,18.82
1995-09-15,2.3,6.2,0.0,21.44,66.0,2866667.0,18.65
1995-09-16,2.7,0.0,3.0,16.6,82.0,22.0,18.32
1995-09-17,1.9,0.1,0.0,19.12,80.25,14.0,18.32
1995-09-18,1.6,1.9,0.5,20.48,83.75,1166667.0,18.32
1995-09-19,1.5,7.6,2.9,22.76,60.25,2733333.0,18.32
1995-09-20,2.1,0.0,2.4,17.12,85.25,51.0,18.49
1995-09-21,1.9,0.0,0.0,15.4,84.5,12.0,18.65
1995-09-22,1.3,0.0,0.3,16.32,83.0,2366667.0,18.98
1995-09-23,1.3,3.4,0.0,19.48,70.5,533333.0,19.15
1995-09-24,1.7,1.2,0.0,19.28,74.75,833333.0,19.48
1995-09-25,1.5,0.8,0.0,20.5,76.0,12.0,19.64
1995-09-26,1.5,6.5,0.0,21.04,79.0,21.0,20.14
1995-09-27,1.8,0.7,39.1,22.12,68.0,766667.0,20.96
1995-09-28,1.1,3.1,0.0,20.84,84.75,0.0,21.79
1995-09-29,2.4,0.0,47.5,20.2,90.25,666667.0,23.27
1995-09-30,1.1,7.6,0.0,21.76,77.0,2.0,24.1
1995-01-10,1.5,7.4,0.0,23.6,61.0,1933333.0,24.76
1995-02-10,2.4,8.1,0.0,23.24,69.5,1633333.0,25.42
1995-03-10,2.1,7.3,1.6,22.48,71.75,2633333.0,25.75
1995-04-10,2.4,5.3,0.0,22.04,73.25,23.0,26.08
1995-05-10,2.5,2.5,0.0,21.1,79.25,12.0,26.08
1995-06-10,1.7,0.0,0.0,19.76,92.25,1733333.0,26.14
1995-07-10,1.7,4.0,0.8,21.92,78.0,11.0,26.46
1995-08-10,1.6,4.1,0.0,23.0,80.75,12.0,27.05
1995-09-10,1.6,0.0,16.6,20.72,90.0,0.0,27.73
1995-10-10,1.4,3.2,26.8,21.32,80.25,666667.0,28.22
1995-11-10,1.5,5.9,0.0,20.52,77.75,1633333.0,28.55
1995-12-10,1.9,4.0,0.0,21.98,73.0,2166667.0,29.05
1995-10-13,1.9,2.2,0.0,23.36,75.75,22.0,29.38
1995-10-14,1.9,0.0,19.7,21.0,94.5,1333333.0,31.52
1995-10-15,1.0,0.0,0.7,20.88,92.75,1033333.0,34.49
1995-10-16,1.2,0.0,0.8,20.28,96.0,0.0,37.13
1995-10-17,0.9,0.1,12.7,18.68,90.5,2866667.0,40.76
1995-10-18,1.2,7.4,1.9,21.0,80.0,14.0,43.9
1995-10-19,1.4,0.0,0.2,19.96,89.75,666667.0,47.03
1995-10-20,1.0,5.0,8.0,20.96,100.0,23.0,49.84
1995-10-21,1.3,1.3,22.5,19.76,88.5,11.0,52.98
1995-10-22,1.3,6.6,26.0,18.8,69.25,54.0,55.62
1995-10-23,1.8,11.4,0.0,19.32,66.0,1066667.0,57.76
1995-10-24,2.0,8.5,0.0,20.8,68.75,14.0,59.25
1995-10-25,1.9,9.1,0.0,23.0,57.25,12.0,59.91
1995-10-26,2.1,11.0,0.0,24.76,48.25,12.0,59.91
1995-10-27,2.4,10.4,0.0,26.04,54.0,1233333.0,59.41
1995-10-28,2.7,3.3,0.0,23.76,75.75,28.0,58.75
1995-10-29,2.5,0.0,7.1,17.12,95.25,3366667.0,58.26
1995-10-30,1.7,0.0,13.4,14.92,98.0,1066667.0,58.92
1995-10-31,1.3,0.0,38.1,15.6,96.75,0.0,61.06
1995-01-11,1.2,0.0,25.0,17.8,90.75,533333.0,63.04
1995-02-11,0.7,1.6,4.8,19.4,91.25,1633333.0,64.69
1995-03-11,0.8,0.0,0.5,19.48,94.5,533333.0,65.85
1995-04-11,0.7,0.0,3.0,20.56,89.5,7.0,66.18
1995-05-11,0.8,12.1,2.3,23.9,61.5,27.0,66.01
1995-06-11,1.4,11.0,0.0,24.72,59.5,666667.0,65.52
1995-07-11,1.8,10.7,0.0,26.0,55.25,533333.0,64.69
1995-08-11,2.1,12.0,0.0,26.48,51.75,833333.0,63.7
1995-09-11,2.5,10.9,0.0,26.52,47.5,533333.0,62.38
1995-10-11,3.0,10.7,0.0,26.16,56.75,833333.0,60.57
1995-11-11,2.9,2.6,0.0,23.88,78.75,1533333.0,59.41
1995-12-11,2.1,0.2,0.0,21.72,91.5,666667.0,59.08
1995-11-13,1.8,0.0,22.2,20.36,95.75,0.0,60.24
1995-11-14,1.0,1.7,6.0,21.8,82.0,533333.0,61.39
1995-11-15,1.6,0.7,0.0,23.44,72.5,1433333.0,61.89
1995-11-16,1.6,3.4,15.2,23.18,84.0,666667.0,61.89
1995-11-17,1.5,9.5,7.0,24.78,76.0,1066667.0,62.05
1995-11-18,1.5,2.8,0.0,23.2,89.25,1366667.0,61.89
1995-11-19,2.0,9.6,21.0,21.88,62.75,2466667.0,61.39
1995-11-20,2.4,0.4,0.0,19.68,71.25,1633333.0,60.9
1995-11-21,2.2,10.6,0.0,20.28,61.25,2333333.0,60.07
1995-11-22,2.2,9.0,0.0,21.08,69.0,22.0,58.92
1995-11-23,2.2,5.0,0.0,21.04,84.75,533333.0,57.93
1995-11-24,1.7,5.0,14.1,22.16,80.75,0.0,57.43
1995-11-25,1.9,6.1,0.0,21.78,84.0,533333.0,57.27
1995-11-26,1.7,9.3,1.4,23.16,72.75,533333.0,56.94
1995-11-27,1.9,8.4,0.2,24.68,80.5,1033333.0,56.11
1995-11-28,2.0,1.1,3.0,23.16,82.75,34.0,55.29
1995-11-29,1.8,1.7,2.4,21.4,73.75,2166667.0,54.96
1995-11-30,2.0,3.3,0.0,22.8,74.75,1066667.0,53.92
1995-01-12,1.9,9.8,0.0,24.64,65.25,1066667.0,52.65
1995-02-12,2.0,11.6,0.0,25.6,64.75,27.0,51.49
1995-03-12,2.4,8.3,0.0,25.04,74.25,12.0,50.5
1995-04-12,2.4,2.5,0.0,23.0,79.75,25.0,48.85
1995-05-12,1.9,4.9,0.0,23.48,81.75,1733333.0,47.69
1995-06-12,1.9,10.9,24.7,22.82,71.5,1766667.0,47.03
1995-07-12,2.2,10.6,0.0,24.0,75.5,2533333.0,45.88
1995-08-12,1.0,9.5,1.2,24.36,81.0,2333333.0,44.56
1995-09-12,3.0,3.1,2.4,21.68,79.25,2466667.0,43.07
1995-10-12,2.0,0.1,0.0,21.12,79.5,15.0,41.92
1995-11-12,1.8,6.8,0.6,23.84,73.5,1066667.0,41.09
1995-12-12,1.8,0.6,0.0,21.88,90.0,0.0,40.1
1995-12-13,1.4,0.0,76.7,20.36,98.25,1366667.0,40.1
1995-12-14,1.3,0.0,42.1,19.68,93.75,5.0,41.26
1995-12-15,1.2,2.4,10.3,21.04,70.25,11.0,42.33
1995-12-16,1.8,10.1,0.0,23.88,70.5,12.0,42.84
1995-12-17,1.5,5.8,0.0,24.92,67.75,1066667.0,42.89
1995-12-18,1.9,1.5,0.0,25.28,75.5,1066667.0,41.26
1995-12-19,2.1,0.2,7.9,24.0,86.5,0.0,40.43
1995-12-20,1.4,4.9,2.5,25.24,78.25,15.0,39.77
1995-12-21,1.8,3.2,0.0,25.4,74.0,533333.0,38.78
1995-12-22,1.9,3.4,1.5,25.8,80.75,6.0,37.96
1995-12-23,1.8,2.7,13.6,25.68,82.0,533333.0,36.97
1995-12-24,1.9,3.8,2.5,24.0,87.75,11.0,36.8
1995-12-25,1.5,3.0,14.3,24.28,89.5,14.0,36.64
1995-12-26,1.5,5.9,24.3,25.16,82.75,1066667.0,37.79
1995-12-27,1.4,6.5,27.6,25.48,79.0,1633333.0,39.61
1995-12-28,1.5,1.3,9.8,24.6,86.75,966667.0,41.59
1995-12-29,1.5,4.1,18.2,24.96,85.25,533333.0,44.56
1995-12-30,1.5,4.7,6.7,25.8,71.5,3166667.0,47.2
1995-12-31,2.0,3.6,0.0,24.44,79.5,1233333.0,49.51
1996-01-01,1.7,0.0,2.0,23.18,92.5,533333.0,51.99
1996-02-01,1.2,0.0,32.3,24.16,93.5,533333.0,54.67
1996-03-01,1.0,0.7,7.3,24.2,91.75,0.0,57.76
1996-04-01,0.9,0.1,17.3,24.68,82.25,433333.0,61.23
1996-05-01,1.1,6.5,0.4,24.96,75.25,766667.0,65.02
1996-06-01,1.8,0.4,1.5,23.4,83.5,0.0,68.65
1996-07-01,1.2,1.0,3.7,23.2,89.25,766667.0,72.12
1996-08-01,1.5,4.4,20.4,23.72,85.5,0.0,76.41
1996-09-01,1.4,0.8,36.0,24.56,87.75,0.0,79.21
1996-10-01,1.0,5.0,1.5,24.84,83.75,533333.0,80.2
1996-11-01,1.4,4.0,6.8,25.4,80.75,533333.0,80.37
1996-12-01,1.2,9.5,0.5,26.88,62.75,16.0,80.04
1996-01-13,2.1,12.0,0.0,27.36,55.75,1066667.0,78.55
1996-01-14,2.5,10.2,0.0,26.8,58.75,1333333.0,76.41
1996-01-15,2.8,11.3,0.0,27.14,62.75,1633333.0,75.58
1996-01-16,2.5,9.7,0.0,27.4,56.25,0.0,75.25
1996-01-17,2.5,9.8,0.0,27.92,56.25,1066667.0,75.48
1996-01-18,2.8,8.4,0.0,26.4,72.0,866667.0,75.09
1996-01-19,2.4,3.5,11.3,25.8,86.25,1366667.0,75.58
1996-01-20,1.9,6.6,9.9,25.28,82.25,1066667.0,75.91
1996-01-21,1.4,5.5,44.5,24.16,84.5,533333.0,77.4
1996-01-22,1.7,10.7,15.0,26.28,67.5,1.0,78.22
1996-01-23,1.8,7.4,0.0,25.8,76.5,12.0,77.89
1996-01-24,1.8,7.5,6.4,25.2,87.25,2633333.0,77.4
1996-01-25,1.7,8.6,26.0,26.76,70.25,0.0,76.74
1996-01-26,1.7,8.1,1.7,26.52,69.5,18.0,76.34
1996-01-27,1.9,9.6,0.0,27.76,68.25,666667.0,77.15
1996-01-28,2.3,8.7,0.0,27.62,66.5,0.0,76.52
1996-01-29,2.1,10.4,0.0,28.44,66.0,2033333.0,76.08
1996-01-30,2.4,9.6,0.0,27.92,60.25,1733333.0,76.24
1996-01-31,2.6,8.8,0.0,27.8,64.5,1533333.0,75.42
1996-01-02,2.7,5.2,0.0,27.12,81.25,1533333.0,73.6
1996-02-02,2.3,6.4,10.9,25.0,82.25,1366667.0,73.44
1996-03-02,2.2,1.7,5.6,24.44,83.0,533333.0,74.26
1996-04-02,1.7,2.2,18.0,24.68,83.25,533333.0,74.26
1996-05-02,1.6,3.2,3.2,25.52,81.0,533333.0,75.91
1996-06-02,1.8,1.9,0.7,24.84,89.0,1.0,76.57
1996-07-02,1.6,5.3,3.9,24.4,86.0,1066667.0,77.38
1996-08-02,1.8,9.1,3.6,24.6,84.5,0.0,78.39
1996-09-02,1.8,3.7,1.9,25.24,84.0,0.0,80.04
1996-10-02,1.8,7.9,9.4,24.76,77.0,0.0,82.02
1996-11-02,2.0,0.1,30.7,24.6,74.75,3433333.0,85.32
1996-12-02,1.7,1.4,1.0,23.16,85.75,533333.0,88.62
1996-02-13,1.9,0.0,22.9,22.08,92.75,17.0,89.28
1996-02-14,1.2,0.0,13.3,22.92,92.0,6.0,89.77
1996-02-15,0.9,10.2,0.9,25.4,71.5,12.0,89.61
1996-02-16,1.8,9.3,0.0,26.22,67.75,1633333.0,88.62
1996-02-17,2.1,6.8,0.0,25.04,76.75,26.0,86.8
1996-02-18,2.1,5.5,9.0,24.32,79.5,2033333.0,84.33
1996-02-19,1.8,6.3,1.0,23.44,84.25,533333.0,81.52
1996-02-20,2.2,1.6,38.0,23.24,89.25,666667.0,79.54
1996-02-21,1.7,4.7,4.6,23.64,91.75,666667.0,78.39
1996-02-22,1.3,7.9,8.0,24.32,85.0,14.0,78.22
1996-02-23,1.6,3.5,1.0,24.96,81.75,1066667.0,78.22
1996-02-24,1.7,6.2,0.0,25.24,80.75,533333.0,78.55
1996-02-25,1.7,6.5,15.0,25.08,79.25,12.0,79.21
